,element,fixture,opponent_team,total_points,was_home,kickoff_time,team_h_score,team_a_score,round,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,value,transfers_balance,selected,transfers_in,transfers_out
17,443,187,4,0,True,2021-01-16T15:00:00Z,1,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-44221,103782,7268,51489
18,443,175,18,0,True,2021-01-19T18:00:00Z,2,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-44221,103782,7268,51489
19,443,195,6,0,False,2021-01-26T18:00:00Z,2,3,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-18953,88477,1230,20183
20,443,208,11,0,True,2021-01-31T16:30:00Z,1,3,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-9801,78928,660,10461
21,443,209,2,0,False,2021-02-03T20:15:00Z,1,3,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,43,-6622,72442,592,7214
22,443,221,8,0,False,2021-02-06T17:30:00Z,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,43,-5976,66607,906,6882
23,443,238,15,0,True,2021-02-15T18:00:00Z,3,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,42,-5831,60524,857,6688
24,443,247,17,0,True,2021-02-21T12:00:00Z,2,1,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,42,-4659,56197,144,4803
25,443,254,12,0,False,2021-02-27T12:30:00Z,2,1,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,42,-3133,53072,736,3869
26,443,268,10,0,True,2021-03-08T20:00:00Z,2,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,42,-1100,52220,461,1561
27,443,275,13,0,False,2021-03-14T19:15:00Z,1,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,42,-972,51333,486,1458
28,443,288,1,0,True,2021-03-21T15:00:00Z,3,3,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,42,-1182,49728,229,1411
29,443,298,20,0,False,2021-04-05T19:15:00Z,2,3,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,42,-898,49351,249,1147
30,443,308,9,0,True,2021-04-11T13:05:00Z,3,2,31,37,0,0,0,2,0,0,0,0,0,0,0,5,16.0,0.0,0.0,1.6,41,-474,48934,401,875
,element,fixture,opponent_team,total_points,was_home,kickoff_time,team_h_score,team_a_score,round,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,value,transfers_balance,selected,transfers_in,transfers_out
0,444,6,14,0,True,2020-09-12T19:00:00Z,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,55,0,544,0,0
1,444,9,1,0,False,2020-09-19T19:00:00Z,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,55,-21,619,82,103
2,444,28,20,0,True,2020-09-27T18:00:00Z,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,55,-59,603,75,134
3,444,34,9,0,False,2020-10-04T11:00:00Z,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,55,-65,551,36,101
4,444,47,17,0,False,2020-10-18T15:30:00Z,3,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,55,-12,550,41,53
5,444,57,12,0,True,2020-10-24T11:30:00Z,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,55,4,560,50,46
6,444,63,11,0,False,2020-10-31T17:30:00Z,2,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,55,-28,544,27,55
7,444,78,8,0,True,2020-11-07T20:00:00Z,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,55,-26,519,13,39
8,444,86,15,0,False,2020-11-22T14:00:00Z,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,55,-15,507,8,23
9,444,98,2,0,True,2020-11-30T20:00:00Z,2,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,55,-7,499,4,11
10,444,108,13,0,True,2020-12-05T17:30:00Z,1,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,55,10,512,25,15
11,444,113,10,0,False,2020-12-11T20:00:00Z,1,2,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,55,-2,512,11,13
12,444,125,6,0,True,2020-12-16T20:00:00Z,1,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,55,-8,506,3,11
13,444,131,5,0,False,2020-12-21T20:00:00Z,3,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,55,0,505,13,13
14,444,147,3,0,True,2020-12-27T14:15:00Z,2,2,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,55,-4,504,6,10
15,444,156,16,0,False,2020-12-29T18:00:00Z,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,55,2,507,4,2
16,444,163,7,0,False,2021-01-01T17:30:00Z,0,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,55,9,515,21,12
17,444,187,4,0,True,2021-01-16T15:00:00Z,1,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,55,-6,507,2,8
18,444,175,18,0,True,2021-01-19T18:00:00Z,2,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,55,-6,507,2,8
19,444,195,6,0,False,2021-01-26T18:00:00Z,2,3,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,55,0,507,3,3
20,444,208,11,0,True,2021-01-31T16:30:00Z,1,3,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,55,-4,503,0,4
21,444,209,2,0,False,2021-02-03T20:15:00Z,1,3,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,55,-3,500,0,3
22,444,221,8,0,False,2021-02-06T17:30:00Z,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,55,-4,496,0,4
23,444,238,15,0,True,2021-02-15T18:00:00Z,3,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,55,-5,491,0,5
24,444,247,17,0,True,2021-02-21T12:00:00Z,2,1,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,55,-2,489,0,2
25,444,254,12,0,False,2021-02-27T12:30:00Z,2,1,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,55,-2,487,0,2
26,444,268,10,0,True,2021-03-08T20:00:00Z,2,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,55,-3,484,0,3
27,444,275,13,0,False,2021-03-14T19:15:00Z,1,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,55,-1,483,0,1
28,444,288,1,0,True,2021-03-21T15:00:00Z,3,3,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,55,-1,482,0,1
29,444,298,20,0,False,2021-04-05T19:15:00Z,2,3,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,55,0,482,0,0
30,444,308,9,0,True,2021-04-11T13:05:00Z,3,2,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,55,-1,481,0,1
,element,fixture,opponent_team,total_points,was_home,kickoff_time,team_h_score,team_a_score,round,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,value,transfers_balance,selected,transfers_in,transfers_out
0,445,6,14,2,True,2020-09-12T19:00:00Z,0,2,1,88,0,0,0,2,0,0,0,0,0,0,0,5,1.8,2.6,12.0,1.6,65,0,94805,0,0
1,445,9,1,2,False,2020-09-19T19:00:00Z,2,1,2,82,0,0,0,1,0,0,0,0,0,0,0,6,4.8,6.9,34.0,4.6,64,-30148,66218,1365,31513
2,445,28,20,15,True,2020-09-27T18:00:00Z,4,0,3,87,2,0,1,0,0,0,0,0,0,0,2,44,68.6,1.0,45.0,11.5,63,-21471,46385,1473,22944
3,445,34,9,8,False,2020-10-04T11:00:00Z,0,3,4,87,1,0,1,0,0,0,0,0,0,0,0,32,45.2,21.8,45.0,11.2,63,24899,82921,35147,10248
4,445,47,17,2,False,2020-10-18T15:30:00Z,3,3,5,90,0,0,0,3,0,0,0,0,0,0,0,6,4.8,24.7,22.0,5.2,63,47485,145413,72186,24701
5,445,57,12,2,True,2020-10-24T11:30:00Z,1,1,6,68,0,0,0,1,0,0,0,0,0,0,0,5,2.0,0.9,6.0,0.9,63,8386,156321,30586,22200
6,445,63,11,2,False,2020-10-31T17:30:00Z,2,1,7,88,0,0,0,2,0,0,0,0,0,0,0,6,0.0,1.2,4.0,0.5,63,-1235,157832,20221,21456
7,445,78,8,3,True,2020-11-07T20:00:00Z,1,0,8,71,0,0,1,0,0,0,0,0,0,0,0,7,1.8,16.3,24.0,4.2,63,24882,187806,45826,20944
8,445,86,15,3,False,2020-11-22T14:00:00Z,0,1,9,90,0,0,1,0,0,0,0,0,0,0,0,9,11.2,41.1,78.0,13.0,63,-17873,167524,11434,29307
9,445,98,2,13,True,2020-11-30T20:00:00Z,2,1,10,78,1,1,0,1,0,0,0,0,0,0,3,40,50.6,25.1,27.0,10.3,63,-12641,155632,7828,20469
10,445,108,13,2,True,2020-12-05T17:30:00Z,1,3,11,75,0,0,0,2,0,0,0,0,0,0,0,8,7.0,30.3,56.0,9.3,63,16332,176671,31335,15003
11,445,113,10,5,False,2020-12-11T20:00:00Z,1,2,12,84,0,1,0,1,0,0,0,0,0,0,0,18,24.8,53.8,33.0,11.2,63,59145,238925,74811,15666
12,445,125,6,2,True,2020-12-16T20:00:00Z,1,1,13,79,0,0,0,1,0,0,0,0,0,0,0,3,2.0,1.6,20.0,2.4,64,158893,401000,172123,13230
13,445,131,5,2,False,2020-12-21T20:00:00Z,3,0,14,89,0,0,0,3,0,0,0,0,0,0,0,9,8.0,10.9,8.0,2.7,64,-5116,393809,37823,42939
14,445,147,3,1,True,2020-12-27T14:15:00Z,2,2,15,45,0,0,0,1,0,0,0,0,0,0,0,2,2.0,1.4,10.0,1.3,64,15001,413463,57504,42503
15,445,156,16,1,False,2020-12-29T18:00:00Z,0,0,16,18,0,0,0,0,0,0,0,0,0,0,0,2,1.2,3.3,2.0,0.7,64,-42981,370132,18306,61287
16,445,163,7,3,False,2021-01-01T17:30:00Z,0,1,17,72,0,0,1,0,0,0,0,0,0,0,0,14,10.0,19.9,14.0,4.4,64,-61997,309376,10485,72482
17,445,187,4,3,True,2021-01-16T15:00:00Z,1,0,19,81,0,0,1,0,0,0,0,0,0,0,0,5,8.8,33.5,16.0,5.8,63,2196,268223,33048,30852
18,445,175,18,7,True,2021-01-19T18:00:00Z,2,1,19,90,1,0,0,1,0,0,0,0,0,0,0,20,38.8,2.7,39.0,8.1,63,2196,268223,33048,30852
19,445,195,6,5,False,2021-01-26T18:00:00Z,2,3,20,80,0,1,0,1,0,0,0,0,0,0,0,17,23.4,20.4,8.0,5.2,63,-21229,244764,12010,33239
20,445,208,11,2,True,2021-01-31T16:30:00Z,1,3,21,78,0,0,0,2,0,0,0,0,0,0,0,7,8.6,32.1,0.0,4.1,62,-36002,208671,2254,38256
21,445,209,2,1,False,2021-02-03T20:15:00Z,1,3,22,1,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,62,-13238,196014,4279,17517
22,445,221,8,1,False,2021-02-06T17:30:00Z,0,0,23,55,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.3,11.0,1.0,61,-19328,177085,5225,24553
23,445,238,15,3,True,2021-02-15T18:00:00Z,3,0,24,90,0,0,1,0,0,0,0,0,0,0,0,4,1.4,2.3,20.0,2.4,61,-20351,156408,3387,23738
24,445,247,17,2,True,2021-02-21T12:00:00Z,2,1,25,64,0,0,0,1,0,0,0,0,0,0,0,9,6.2,14.3,2.0,2.3,60,-13780,143681,893,14673
25,445,254,12,1,False,2021-02-27T12:30:00Z,2,1,26,6,0,0,0,0,0,0,0,0,0,0,0,2,0.0,1.1,0.0,0.1,60,-11805,131714,1896,13701
26,445,268,10,1,True,2021-03-08T20:00:00Z,2,0,27,17,0,0,0,0,0,0,0,0,0,0,0,4,6.4,0.1,7.0,1.4,60,-2666,129995,2784,5450
27,445,275,13,2,False,2021-03-14T19:15:00Z,1,0,28,90,0,0,0,1,0,0,0,0,0,0,0,14,14.0,30.9,36.0,8.1,59,-3036,127120,2018,5054
28,445,288,1,8,True,2021-03-21T15:00:00Z,3,3,29,73,1,0,0,2,0,0,0,0,0,0,1,24,35.8,3.3,37.0,7.6,59,11076,146921,14358,3282
29,445,298,20,6,False,2021-04-05T19:15:00Z,2,3,30,54,1,0,0,2,0,0,0,0,0,0,0,16,34.8,2.3,40.0,7.7,59,-3019,135709,3143,6162
30,445,308,9,12,True,2021-04-11T13:05:00Z,3,2,31,83,1,1,0,1,0,0,0,0,0,0,2,42,52.8,12.9,19.0,8.5,59,1355,137267,5593,4238
,element,fixture,opponent_team,total_points,was_home,kickoff_time,team_h_score,team_a_score,round,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,value,transfers_balance,selected,transfers_in,transfers_out
0,447,6,14,0,True,2020-09-12T19:00:00Z,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,55,0,409,0,0
1,447,9,1,0,False,2020-09-19T19:00:00Z,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,55,33,574,146,113
2,447,28,20,0,True,2020-09-27T18:00:00Z,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,55,-73,538,109,182
3,447,34,9,0,False,2020-10-04T11:00:00Z,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,55,-64,496,48,112
4,447,47,17,0,False,2020-10-18T15:30:00Z,3,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,55,1,518,62,61
5,447,57,12,0,True,2020-10-24T11:30:00Z,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,55,22,560,67,45
6,447,63,11,0,False,2020-10-31T17:30:00Z,2,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,55,-25,548,44,69
7,447,78,8,0,True,2020-11-07T20:00:00Z,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,55,-35,518,21,56
8,447,86,15,0,False,2020-11-22T14:00:00Z,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,55,-4,517,18,22
